id,band_gap
6006954.cif,0
6006957.cif,0
6006959.cif,3.658
6006960.cif,2.862
6006961.cif,0
6006962.cif,0
6006963.cif,0
6006964.cif,0
6006966.cif,0
6006974.cif,3.057
6006976.cif,0
6006977.cif,0
6006978.cif,3.156
6006979.cif,0
6006980.cif,0
6008876.cif,2.621
6008877.cif,0
6008879.cif,1.266
6008880.cif,0
6008881.cif,0.281
6008883.cif,0.241
6008884.cif,0
6008885.cif,0
6008886.cif,0.207
6008887.cif,0
6008888.cif,0
6008889.cif,0
6008890.cif,0
6008891.cif,0
6008892.cif,0
6008893.cif,0
6008894.cif,0
6008895.cif,0
6008896.cif,4.244
6008897.cif,0.298
6008898.cif,0
6008899.cif,0
6008900.cif,0
6008901.cif,1.649
6008902.cif,0
6008903.cif,1.89
6008904.cif,0
6008905.cif,0
6008906.cif,0
6008907.cif,0
6008908.cif,0
6008909.cif,0
6008910.cif,0
6008911.cif,0
6008912.cif,1.081
6008913.cif,1.702
6008914.cif,0
6008916.cif,1.771
6008917.cif,1.731
6008918.cif,1.809
6008919.cif,2.742
6008920.cif,0
6008921.cif,0.231
6008922.cif,0
6008932.cif,0
6008933.cif,3.421
6008934.cif,2.065
6008935.cif,0.358
6008936.cif,0
6008937.cif,0
6008938.cif,0
6008939.cif,0
6008940.cif,0
6008941.cif,0
6008942.cif,1.447
6008943.cif,1.972
6008944.cif,1.431
6008945.cif,0
6008946.cif,0
6008947.cif,0
6008948.cif,0
6008949.cif,0
6008950.cif,0
6008953.cif,0
6008954.cif,0
6008955.cif,0
6008956.cif,2.72
6008958.cif,0
6008960.cif,2.717
6008961.cif,3.029
6008962.cif,0
6008966.cif,2.482
6008967.cif,0
6008969.cif,0
6008970.cif,0
6008971.cif,0
6008975.cif,0
6008976.cif,0
6008978.cif,0.398
6008979.cif,0
6008980.cif,0.92
6008981.cif,0
6008982.cif,0
6008983.cif,0
6008984.cif,2.321
6008985.cif,2.267
6008986.cif,0.498
6008987.cif,0
6008988.cif,3.335
6008990.cif,2.328
6008991.cif,1.626
6008992.cif,1.813
6008993.cif,0
6008994.cif,0
6008995.cif,0
6008996.cif,0
6008997.cif,1.515
6008998.cif,0
6008999.cif,5.167
6009000.cif,4.129
6009001.cif,0
6009002.cif,5.121
6009005.cif,0
6009006.cif,0
6009009.cif,0
6009011.cif,0
6009012.cif,0
6009013.cif,0
6009014.cif,0
6009015.cif,0
6009016.cif,1.937
6009017.cif,4.092
6009018.cif,0
6009019.cif,4.49
6009020.cif,1.442
6009021.cif,0
6009022.cif,0
6009023.cif,0
6009024.cif,0
6009025.cif,0
6009026.cif,0
6009027.cif,0
6009028.cif,0
6009029.cif,0
6009030.cif,0
6009031.cif,1.529
6009032.cif,0.604
6009033.cif,0.702
6009034.cif,0
6009035.cif,0.402
6009036.cif,0
6009037.cif,0
6009038.cif,0
6009039.cif,0
6009040.cif,0
6009041.cif,0
6009042.cif,0
6009043.cif,0
6009044.cif,0
6009045.cif,0
6009046.cif,0
6009047.cif,0
6009048.cif,0
6009050.cif,0
6009051.cif,3.015
6009052.cif,1.675
6009053.cif,0
6009054.cif,0
6009055.cif,2.698
6009056.cif,0
6009057.cif,0
6009058.cif,0
6009059.cif,0
6009069.cif,0
6009070.cif,0
6009084.cif,0
6009094.cif,0
6009089.cif,0
6009135.cif,0
6009170.cif,0
6009087.cif,0
6009128.cif,0
6009060.cif,2.858
6009095.cif,0
6009061.cif,0
6009062.cif,1.483
6009063.cif,7.97
6009064.cif,0
6009065.cif,0
6009066.cif,0.785
6009067.cif,0
6009068.cif,0
6009071.cif,0
6009072.cif,0
6009073.cif,0
6009074.cif,3.529
6009075.cif,0
6009076.cif,0
6009077.cif,0
6009078.cif,0
6009079.cif,0
6009081.cif,3.842
6009082.cif,0
6009085.cif,0
6009086.cif,0
6009090.cif,0
6009096.cif,0
6009097.cif,0
6009098.cif,0
6009099.cif,0
6009100.cif,0
6009101.cif,0
6009102.cif,0
6009103.cif,0
6009104.cif,3.608
6009105.cif,0
6009106.cif,0
6009108.cif,0
6009109.cif,0
6009110.cif,0
6009111.cif,1.393
6009112.cif,7.878
6009113.cif,0
6009114.cif,0
6009115.cif,0
6009116.cif,0
6009117.cif,0
6009118.cif,1.432
6009119.cif,0
6009120.cif,0.929
6009121.cif,0
6009122.cif,4.183
6009123.cif,0
6009124.cif,0
6009125.cif,1.74
6009126.cif,0
6009127.cif,0
6009141.cif,1.751
6009142.cif,1.428
6009143.cif,6.619
6009144.cif,1.997
6009338.cif,0
6009145.cif,0
6009146.cif,7.887
6009147.cif,1.381
6009148.cif,0
6009149.cif,0
6009150.cif,4.111
6009151.cif,0
6009152.cif,0
6009153.cif,0
6009154.cif,2.545
6009155.cif,1.737
6009156.cif,0
6009157.cif,0
6009158.cif,0
6009159.cif,0
6009160.cif,0
6009161.cif,0
6009162.cif,0
6009163.cif,3.531
6009164.cif,0
6009165.cif,0
6009166.cif,0
6009167.cif,0
6009168.cif,0
6009169.cif,0
6009171.cif,1.898
6009172.cif,0
6009173.cif,0
6009174.cif,0
6009175.cif,0
6009176.cif,0
6009177.cif,0.991
6009178.cif,0
6009179.cif,0
6009180.cif,0
6009181.cif,0
6009182.cif,0
6009183.cif,0
6009184.cif,0.862
6009185.cif,0
6009187.cif,1.885
6009189.cif,0
6009190.cif,0
6009191.cif,0
6009193.cif,0
6009194.cif,1.359
6009195.cif,0.273
6009198.cif,0
6009199.cif,0
6009200.cif,0
6009201.cif,0
6009202.cif,0
6009203.cif,0
6009204.cif,0.454
6009205.cif,0
6009217.cif,0
6009219.cif,0
6009221.cif,0
6009368.cif,0
6009227.cif,3.773
6009274.cif,0
6009228.cif,1.868
6009229.cif,0.404
6009230.cif,1.733
6009231.cif,0
6009232.cif,3.026
6009233.cif,3.144
6009234.cif,0
6009235.cif,0
6009236.cif,2.72
6009237.cif,0
6009238.cif,0
6009239.cif,0
6009240.cif,2.243
6009241.cif,0
6009242.cif,3.358
6009243.cif,3.156
6009244.cif,0
6009245.cif,3.095
6009246.cif,1.714
6009247.cif,0.416
6009248.cif,1.597
6009249.cif,0
6009250.cif,0
6009251.cif,0
6009252.cif,0
6009253.cif,2.717
6009254.cif,0
6009255.cif,0
6009256.cif,3.136
6009257.cif,3.179
6009258.cif,3.098
6009259.cif,3.19
6009260.cif,2.497
6009261.cif,0
6009262.cif,0
6009266.cif,0
6009267.cif,2.425
6009270.cif,0
6009271.cif,0.723
6009272.cif,0
6009276.cif,0
6009277.cif,0
6009278.cif,0
6009279.cif,0
6009280.cif,0
6009281.cif,0
6009282.cif,0
6009283.cif,0
6009284.cif,0.709
6009285.cif,0
6009286.cif,0
6009287.cif,3.208
6009288.cif,0.776
6009289.cif,2.504
6009351.cif,0
6009290.cif,0
6009291.cif,0
6009292.cif,0
6009293.cif,0
6009294.cif,0
6009295.cif,0
6009296.cif,0
6009297.cif,4.316
6009298.cif,0
6009299.cif,2.956
6009300.cif,2.848
6009301.cif,0
6009302.cif,0
6009303.cif,3.191
6009304.cif,1.752
6009305.cif,2.186
6009306.cif,0
6009307.cif,4.201
6009308.cif,4.314
6009309.cif,0
6009310.cif,0.929
6009311.cif,4.154
6009312.cif,0
6009313.cif,0
6009314.cif,0
6009315.cif,2.932
6009316.cif,0
6009317.cif,0
6009318.cif,0
6009319.cif,3.4
6009320.cif,0.609
6009321.cif,0
6009322.cif,2.953
6009323.cif,3.351
6009324.cif,0
6009325.cif,0
6009326.cif,8.734
6009327.cif,2.716
6009328.cif,1.793
6009329.cif,4.145
6009330.cif,0
6009331.cif,0
6009332.cif,0
6009333.cif,0
6009334.cif,0
6009335.cif,0.48
6009336.cif,0
6009337.cif,0.318
6009339.cif,4.446
6009340.cif,3.967
6011504.cif,0
6011505.cif,0
6011506.cif,0
6011507.cif,0
6011508.cif,0
6011509.cif,0
6011510.cif,0
6011511.cif,0
6011512.cif,0.239
6011656.cif,0
6011513.cif,0
6011514.cif,0.43
6011515.cif,0.557
6011516.cif,0.538
6011517.cif,0
6011518.cif,0
6011519.cif,1.281
6011520.cif,0
6011521.cif,0
6011522.cif,0
6011523.cif,0
6011524.cif,0
6011525.cif,3.236
6011526.cif,3.461
6011527.cif,0
6011528.cif,0
6011529.cif,4.124
6011530.cif,3.204
6011531.cif,3.432
6011532.cif,0
6011533.cif,0
6011534.cif,0
6011535.cif,0
6011536.cif,0
6011537.cif,0
6011538.cif,3.791
6011539.cif,1.486
6011540.cif,1.677
6011541.cif,1.397
6011542.cif,0.657
6011543.cif,0.705
6011544.cif,0.659
6011545.cif,0
6011546.cif,1.835
6011548.cif,5.875
6011549.cif,0.652
6011550.cif,7.906
6011657.cif,0
6011551.cif,0
6011552.cif,0
6011553.cif,0
6011554.cif,0.976
6011555.cif,0
6011556.cif,0.771
6011557.cif,0.997
6011558.cif,0
6011560.cif,0
6011561.cif,0
6011562.cif,0.271
6011563.cif,0
6011564.cif,0
6011565.cif,0
6011566.cif,0
6011567.cif,0
6011568.cif,0
6011569.cif,0
6011570.cif,0
6011571.cif,0
6011572.cif,0
6011573.cif,0
6011575.cif,0
6011576.cif,2.456
6011577.cif,0
6011578.cif,0
6011579.cif,1.726
6011580.cif,1.929
6011581.cif,1.615
6011582.cif,1.845
6011583.cif,1.812
6011584.cif,1.289
6011599.cif,0.326
6011600.cif,0
6011601.cif,0
6011602.cif,0
6011603.cif,0
6011604.cif,4.855
6011605.cif,3.833
6011606.cif,4.183
6011607.cif,0
6011608.cif,0
6011609.cif,0
6011612.cif,3.855
6011613.cif,3.961
6011614.cif,0
6011615.cif,0
6011616.cif,0
6011617.cif,0
6011618.cif,3.744
6011619.cif,4.542
6011620.cif,0
6011621.cif,0
6011622.cif,3.351
6011623.cif,0.672
6011624.cif,1.068
6011625.cif,5.086
6011626.cif,0
6011627.cif,0
6011628.cif,1.952
6011629.cif,1.696
6011630.cif,0
6011631.cif,0
6011632.cif,0
6011633.cif,0
6011634.cif,0
6011635.cif,0
6011636.cif,0
6011637.cif,0.604
6011638.cif,0
6011639.cif,0
6011640.cif,0
6011641.cif,0
6011642.cif,0
6011643.cif,0
6011644.cif,0.598
6011645.cif,0.617
6011646.cif,0
6011647.cif,0
6011648.cif,0
6011649.cif,0
6011650.cif,0
6011651.cif,0
6011652.cif,0
6011653.cif,0
6011654.cif,0
6011655.cif,0.481
6011787.cif,0
6011658.cif,0
6011659.cif,0
6011660.cif,1.292
6011661.cif,1.997
6011662.cif,0
6011747.cif,0
6011753.cif,0.753
6011814.cif,0
6011869.cif,0
6011663.cif,0
6011664.cif,0
6011844.cif,0
6012651.cif,0
6011665.cif,0
6011666.cif,7.752
6011667.cif,4.012
6011668.cif,0
6011669.cif,0
6011670.cif,0
6011671.cif,0
6011673.cif,0
6011674.cif,0
6011675.cif,0
6011676.cif,0
6011677.cif,0
6011678.cif,0
6011679.cif,0
6011680.cif,0
6011681.cif,0
6011682.cif,0
6011683.cif,0
6011684.cif,0
6011685.cif,0.358
6011686.cif,3.923
6011687.cif,0
6011688.cif,8.532
6011689.cif,0
6011690.cif,0
6011691.cif,0
6011692.cif,0
6011693.cif,0
6011694.cif,0
6011695.cif,0
6011696.cif,0
6011697.cif,0
6011698.cif,0
6011699.cif,0
6011700.cif,2.28
6011701.cif,0
6011702.cif,0
6011703.cif,0
6011704.cif,3.755
6011705.cif,0
6011715.cif,0.854
6011716.cif,0
6011717.cif,5.784
6011718.cif,0.525
6011719.cif,0
6011720.cif,8.729
6011721.cif,6.811
6011722.cif,0
6011723.cif,0.652
6011724.cif,0.498
6011725.cif,1.91
6011726.cif,0
6011727.cif,0
6011728.cif,1.582
6011729.cif,0
6011730.cif,0
6011731.cif,1.596
6011732.cif,1.599
6011896.cif,0
6011733.cif,3.844
6011734.cif,0
6011735.cif,0
6011736.cif,4.025
6011737.cif,0
6011738.cif,0
6011739.cif,1.812
6011740.cif,0
6011741.cif,0
6011742.cif,1.889
6011743.cif,0.221
6011744.cif,0.8
6011745.cif,1.28
6011746.cif,1.52
6011748.cif,1.974
6011749.cif,1.835
6011750.cif,0
6011751.cif,0
6011752.cif,0
6011806.cif,0.677
6011754.cif,0
6011755.cif,0.432
6011756.cif,0
6011757.cif,1.031
6011758.cif,1.071
6011760.cif,0
6011761.cif,0
6011763.cif,0
6011772.cif,0
6011773.cif,0
6011775.cif,2.724
6011776.cif,2.138
6011777.cif,1.772
6011778.cif,3.94
6011779.cif,0.535
6011780.cif,3.814
6011781.cif,0.204
6011782.cif,3.652
6011783.cif,1.368
6011784.cif,0
6011785.cif,0
6011788.cif,0
6011791.cif,1.37
6011792.cif,0
6011811.cif,2.083
6011812.cif,0
6011813.cif,0
6011815.cif,0
6011816.cif,0
6011817.cif,0
6011818.cif,0
6011819.cif,1.89
6011821.cif,1.897
6011822.cif,1.649
6011823.cif,0
6011824.cif,0
6011825.cif,0
6011826.cif,3.349
6011827.cif,2.156
6011828.cif,0
6011829.cif,0
6011830.cif,0
6011831.cif,0
6011832.cif,1.948
6011833.cif,1.905
6011834.cif,0
6011840.cif,2.167
6011841.cif,0
6011842.cif,0
6011843.cif,0
6011845.cif,0
6011846.cif,0.452
6011847.cif,0
6011848.cif,2.887
6011849.cif,0.49
6011850.cif,2.913
6011852.cif,0
6011853.cif,1.719
6011854.cif,0
6011855.cif,0.778
6011856.cif,0
6011857.cif,0
6011858.cif,0
6011859.cif,0
6011860.cif,0.574
6011861.cif,6.57
6011862.cif,0
6011863.cif,5.626
6011864.cif,0
6011866.cif,2.986
6011867.cif,0
6011872.cif,0.294
6011873.cif,0
6011874.cif,2.818
6011875.cif,0
6011876.cif,0
6011877.cif,1.015
6011878.cif,2.624
6011879.cif,2.838
6011880.cif,0.28
6011881.cif,0
6011883.cif,0
6011884.cif,0
6011885.cif,0
6011886.cif,0
6011887.cif,0
6011888.cif,0
6011889.cif,0
6011890.cif,0
6011891.cif,0.214
6011892.cif,0
6011893.cif,0
6011949.cif,0
6011894.cif,0
6011895.cif,0
6011897.cif,0
6011898.cif,0
6011899.cif,0
6011900.cif,0
6011901.cif,0
6011902.cif,0
6011903.cif,0
6011906.cif,0
6011907.cif,0
6011908.cif,0
6011909.cif,0
6011910.cif,0
6011911.cif,2.54
6011912.cif,0
6011913.cif,0
6011914.cif,0
6011915.cif,2.982
6011916.cif,2.155
6012022.cif,0
6011917.cif,0
6011918.cif,0
6011919.cif,0
6011920.cif,0
6011921.cif,0
6011922.cif,0.687
6011923.cif,0
6011924.cif,0
6011925.cif,0
6011926.cif,0
6011927.cif,0
6011928.cif,0
6011929.cif,0
6011930.cif,0
6011931.cif,0
6012067.cif,0
6011932.cif,0
6011933.cif,0
6011934.cif,0
6011935.cif,0
6011936.cif,0
6011938.cif,0
6011939.cif,0
6011940.cif,0
6011941.cif,0
6011942.cif,0
6011943.cif,0
6011944.cif,0
6011945.cif,0
6011947.cif,0
6011948.cif,0
6011950.cif,0
6012052.cif,0
6011951.cif,0
6011952.cif,0
6011953.cif,0
6011954.cif,0
6011955.cif,0
6011956.cif,0
6011957.cif,0
6011958.cif,0
6011959.cif,0
6011960.cif,0
6011961.cif,0
6011962.cif,0
6012239.cif,0
6011963.cif,0
6011964.cif,0
6011965.cif,0
6011966.cif,0
6011967.cif,0
6011968.cif,0
6011969.cif,0
6011970.cif,0
6011971.cif,0
6011972.cif,5.792
6011973.cif,0
6011974.cif,0
6011975.cif,5.424
6011976.cif,0
6011977.cif,0
6011978.cif,2.475
6011979.cif,0
6011980.cif,0.278
6011981.cif,0
6011982.cif,0
6011983.cif,0
6011984.cif,3.059
6011985.cif,2.577
6012086.cif,0
6011986.cif,0
6011987.cif,0
6011988.cif,0
6011989.cif,0
6011990.cif,0
6011991.cif,0.658
6011992.cif,0
6011993.cif,0
6011994.cif,0
6011995.cif,0
6011996.cif,0
6011997.cif,0
6011998.cif,0
6011999.cif,0
6012000.cif,0
6012001.cif,0
6012002.cif,0
6012003.cif,0
6012004.cif,0
6012095.cif,0
6012006.cif,0
6012007.cif,0
6012008.cif,0
6012009.cif,0
6012010.cif,0
6012011.cif,0
6012012.cif,0
6012013.cif,0
6012014.cif,0
6012015.cif,0
6012016.cif,0
6012017.cif,0
6012018.cif,0
6012019.cif,0
6012020.cif,0
6012021.cif,0
6012023.cif,0
6012134.cif,0
6012024.cif,0
6012025.cif,0
6012026.cif,0
6012027.cif,0
6012028.cif,0
6012029.cif,0
6012030.cif,0
6012031.cif,0
6012032.cif,0
6012033.cif,0.295
6012034.cif,1.959
6012035.cif,0.675
6012036.cif,2.799
6012037.cif,0
6012038.cif,0
6012039.cif,0
6012040.cif,0
6012041.cif,0
6012042.cif,0
6012043.cif,0.448
6012044.cif,0
6012045.cif,1.558
6012046.cif,0
6012047.cif,1.237
6012048.cif,0.55
6012049.cif,2.046
6012050.cif,0
6012051.cif,0
6012053.cif,3.635
6012054.cif,0
6012055.cif,3.14
6012056.cif,3.752
6012057.cif,4.573
6012058.cif,0
6012059.cif,0.767
6012060.cif,0
6014601.cif,0
6014602.cif,0
6014603.cif,0
6014604.cif,0
6014605.cif,0
6014606.cif,0
6014607.cif,0
6014609.cif,0
6014610.cif,0
6014611.cif,0
6014612.cif,0
6014613.cif,0
6014614.cif,0
6014615.cif,0
6014616.cif,0
6014617.cif,0
6014618.cif,0
6014619.cif,0
6014620.cif,0
6014621.cif,0
6014622.cif,0
6014623.cif,0
6014624.cif,0
6014625.cif,0
6014626.cif,0
6014627.cif,0
6014628.cif,0
6014629.cif,0
6014630.cif,0
6014659.cif,0
6014670.cif,0
6014633.cif,0
6014634.cif,0
6014635.cif,0
6014636.cif,0
6014638.cif,0
6014639.cif,0
6014640.cif,0
6014641.cif,0
6014642.cif,0
6014643.cif,0
6014644.cif,0
6014667.cif,0
6014668.cif,0
6014669.cif,0
6014671.cif,0
6014672.cif,2.21
6014673.cif,0
6014674.cif,0
6014675.cif,0
6014676.cif,3.199
6014677.cif,0
6014678.cif,0
6014680.cif,0.776
6014700.cif,4.153
6014701.cif,0
6014702.cif,0
6014703.cif,0
6014704.cif,0.666
6014705.cif,0
6014706.cif,0
6014707.cif,0
6014708.cif,0
6014710.cif,0
6014711.cif,0
6014716.cif,0
6014717.cif,0
6014718.cif,0
6014719.cif,0
6014720.cif,0
6014721.cif,0
6014722.cif,0
6014724.cif,0
6014768.cif,0
6014725.cif,0.429
6014726.cif,3.655
6014727.cif,2.135
6014728.cif,0
6014729.cif,0
6014787.cif,0.651
6014730.cif,1.596
6014731.cif,0.441
6014732.cif,2.935
6014733.cif,1.899
6014734.cif,0
6014735.cif,0
6014736.cif,0
6014778.cif,0
6014737.cif,1.804
6014738.cif,0.393
6014740.cif,2.955
6014741.cif,1.861
6014742.cif,0
6014743.cif,0
6014744.cif,0
6014764.cif,0
6017707.cif,0
6017708.cif,0.244
6017709.cif,0
6017710.cif,0
6017711.cif,0
6017712.cif,3.645
6017713.cif,4.097
6017714.cif,0
6017715.cif,0
6017822.cif,0
6017716.cif,0
6017717.cif,0
6017718.cif,0
6017719.cif,0
6017720.cif,0
6017721.cif,0
6017722.cif,0
6017723.cif,0
6017724.cif,0
6017725.cif,0
6017726.cif,0
6017727.cif,0
6017728.cif,0
6017729.cif,0
6017731.cif,0
6017732.cif,0
6017733.cif,0
6017734.cif,0
6017735.cif,0
6017736.cif,0
6017737.cif,0
6017738.cif,0
6017739.cif,0
6017740.cif,0
6017741.cif,0
6017742.cif,0
6017743.cif,4.15
6017744.cif,0
6017746.cif,0
6017747.cif,0
6017748.cif,0
6017749.cif,0
6017750.cif,0
6017751.cif,0
6017752.cif,0
6017870.cif,0
6017753.cif,0.405
6017754.cif,0
6017755.cif,0
6017756.cif,0
6017757.cif,0
6017758.cif,0
6017759.cif,0
6017760.cif,0
6017761.cif,0.298
6017762.cif,0
6017763.cif,0
6017764.cif,0
6017765.cif,0
6017766.cif,0
6017767.cif,0
6017768.cif,0
6017769.cif,0
6017770.cif,0
6017771.cif,0
6017772.cif,0
6017773.cif,0
6017774.cif,0
6017775.cif,0
6017776.cif,0
6017777.cif,0
6017778.cif,1.632
6017780.cif,0
6017781.cif,3.553
6017782.cif,3.53
6017783.cif,0
6017784.cif,0
6017785.cif,0
6017787.cif,0
6017788.cif,0
6017789.cif,0
6017790.cif,0
6017791.cif,0
6017792.cif,0
6017793.cif,0
6017794.cif,0
6017795.cif,0
6017796.cif,0
6017797.cif,0
6017798.cif,0
6017799.cif,0
6017800.cif,0
6017801.cif,0.742
6017802.cif,0
6017803.cif,0
6017804.cif,0
6017805.cif,0
6017837.cif,0
6017838.cif,0
6017839.cif,3.114
6017840.cif,1.793
6017841.cif,0.398
6017842.cif,0
6017843.cif,0
6017844.cif,0
6017845.cif,0
6017846.cif,2.724
6017847.cif,0
6017848.cif,0
6017849.cif,0
6017850.cif,0
6017851.cif,3.167
6017852.cif,1.74
6017853.cif,0
6017854.cif,0
6017855.cif,0
6017856.cif,0
6017857.cif,0
6017858.cif,2.687
6017859.cif,0
6017860.cif,0
6017861.cif,0
6017862.cif,0
6017863.cif,3.099
6017864.cif,1.619
6017865.cif,0
6017866.cif,0
6017867.cif,0
6017868.cif,0
6017869.cif,0
6017871.cif,2.677
6017872.cif,0
6017873.cif,0
6017874.cif,0
6017875.cif,0
6017876.cif,0
6017877.cif,0
6017878.cif,0
6017879.cif,0
6017880.cif,0
6017881.cif,0
6017882.cif,0
6017883.cif,0
6017885.cif,1.812
6017886.cif,0
6017887.cif,3.655
6017888.cif,0
6017889.cif,3.071
6017890.cif,1.772
6017891.cif,0
6017892.cif,0
6017893.cif,0
6017894.cif,0
6017895.cif,0
6017896.cif,2.682
6017897.cif,0
6017898.cif,0
6017899.cif,0
6017900.cif,0
6017901.cif,0
6017902.cif,3.137
6017903.cif,1.921
6017904.cif,0
6017906.cif,0
6017907.cif,0
6017908.cif,0
6017909.cif,0
6017910.cif,2.717
6017911.cif,0
6017912.cif,0
6017913.cif,0
6017914.cif,0
6017915.cif,3.227
6017916.cif,1.656
6017917.cif,0
6017918.cif,0
6017919.cif,0
6017920.cif,0
6017921.cif,0
6017922.cif,2.721
6017923.cif,0
6017924.cif,0
6017925.cif,0
6017926.cif,0
6017927.cif,0
6017928.cif,3.026
6017929.cif,1.822
6017930.cif,0.441
6017931.cif,0
6017933.cif,0
6017934.cif,0
6017935.cif,0
6017936.cif,2.483
6017937.cif,0
6017938.cif,0
6017939.cif,0
6017940.cif,0
6017941.cif,3.133
6017942.cif,1.698
6017943.cif,0
6017944.cif,0
6017945.cif,0
6017946.cif,0
6017947.cif,0
6017948.cif,2.468
6017949.cif,0
6017950.cif,0
6017951.cif,0
6017952.cif,0
6017953.cif,0
6017954.cif,0
6017955.cif,0
6017956.cif,0
6017957.cif,0
6017958.cif,0
6017959.cif,0
6017960.cif,0
6017961.cif,0
6017962.cif,3.163
6017963.cif,1.66
6017964.cif,0
6017965.cif,0
6017966.cif,0
6017967.cif,0
6017968.cif,0
6017969.cif,0
6017970.cif,0
6017971.cif,0
6017972.cif,0
6017973.cif,3.166
6017974.cif,0
6017975.cif,0
6017976.cif,0
6017977.cif,0
6017978.cif,0
6017979.cif,0
6017980.cif,0
6017981.cif,0
6017982.cif,1.86
6017983.cif,0
6017984.cif,3.616
6017985.cif,1.791
6017986.cif,0
6017987.cif,0
6017988.cif,0
6017989.cif,0
6017990.cif,2.67
6017991.cif,0
6017992.cif,0
6017993.cif,0
6017994.cif,0
6017995.cif,3.761
6018068.cif,0
6017996.cif,0
6017997.cif,7.635
6017998.cif,0.468
6017999.cif,0
6018000.cif,4.288
6018101.cif,0
6018001.cif,1.933
6018002.cif,0
6018003.cif,0
6018004.cif,0
6018005.cif,0
6018006.cif,0
6018007.cif,0
6018008.cif,0
6018009.cif,0
6018010.cif,0
6018011.cif,0
6018012.cif,0
6018013.cif,0
6018014.cif,1.559
6018015.cif,0
6018016.cif,0
6018017.cif,0
6018018.cif,0
6018019.cif,0.767
6018167.cif,0
6018020.cif,0
6018021.cif,0
6018022.cif,0
6018023.cif,0
6018024.cif,0
6018025.cif,0
6018026.cif,0
6018027.cif,0
6018028.cif,0
6018029.cif,3.424
6018030.cif,0
6018031.cif,2.84
6018032.cif,1.857
6018033.cif,0
6018034.cif,0
6018035.cif,0
6018036.cif,3.308
6018037.cif,0
6018212.cif,0
6018038.cif,0
6018039.cif,1.23
6018041.cif,0
6018042.cif,0
6018043.cif,0
6018045.cif,0
6018046.cif,2.823
6018047.cif,0.927
6018048.cif,0
6018049.cif,3.365
6018050.cif,2.683
6018051.cif,1.932
6018052.cif,0.416
6018053.cif,0
6018054.cif,0
6018055.cif,0
6018056.cif,0
6018057.cif,0
6018058.cif,0
6018059.cif,1.559
6018060.cif,0
6018061.cif,0
6018062.cif,0
6018063.cif,0
6018064.cif,0
6018065.cif,0
6018066.cif,0
6018067.cif,0
6018069.cif,0
6018070.cif,0
6018071.cif,0
6018072.cif,1.803
6018073.cif,0
6018074.cif,0
6018075.cif,0
6018076.cif,3.383
6018078.cif,0
6018080.cif,0
6018081.cif,0
6018082.cif,0
6018083.cif,0
6018084.cif,0
6018093.cif,0.884
6018094.cif,0
6018095.cif,0
6018100.cif,0
6018102.cif,0
6018104.cif,0
6018105.cif,0.447
6018106.cif,0
6018107.cif,0
6018108.cif,0
6018109.cif,2.054
6018110.cif,0
6018113.cif,0
6018114.cif,0
6018115.cif,0
6018116.cif,0
6018118.cif,1.508
6018119.cif,0
6018121.cif,0
6018123.cif,0.791
6018127.cif,0
6018137.cif,0
6018138.cif,0
6018144.cif,1.068
6018146.cif,0
6018148.cif,0.465
6018151.cif,0.614
6018154.cif,0.439
6018155.cif,0
6018156.cif,0
6018157.cif,0
6018158.cif,0
6018159.cif,2.724
6018160.cif,0
6018161.cif,0
6018184.cif,0.758
6018162.cif,1.679
6018163.cif,0
6018164.cif,3.001
6018165.cif,1.568
6018166.cif,0
6018169.cif,0
6018170.cif,0
6018171.cif,0
6018172.cif,2.698
6018173.cif,0
6018174.cif,0
6018175.cif,0
6018176.cif,0
6018177.cif,2.957
6018179.cif,0
6018180.cif,0
6018181.cif,0
6018182.cif,0
6018183.cif,2.482
6018185.cif,0
6018186.cif,0
6018279.cif,0
6018187.cif,0
6018188.cif,0
6018189.cif,0
6018190.cif,0
6018191.cif,0
6018192.cif,0
6018193.cif,0
6018194.cif,0
6018195.cif,0
6018196.cif,1.966
6018197.cif,0
6018198.cif,3.654
6018247.cif,0
6018199.cif,1.697
6018201.cif,0
6018202.cif,3.047
6018203.cif,1.462
6018204.cif,0
6018205.cif,0
6018206.cif,0
6018207.cif,0
6018208.cif,2.468
6018209.cif,0
6018210.cif,0
6018211.cif,0
6018223.cif,0
6018224.cif,0
6018225.cif,0
6018226.cif,0
6018228.cif,0
6018231.cif,0
6018233.cif,0
6018236.cif,0
6018239.cif,0
6018240.cif,0
6018242.cif,0
6018243.cif,0
6018244.cif,0
6018256.cif,0
6018257.cif,0
6018296.cif,0
6018258.cif,0
6018259.cif,0
6018260.cif,0
6018261.cif,0
6018262.cif,0
6018263.cif,0
6018264.cif,0
6018265.cif,0
6018266.cif,0.96
6018267.cif,0
6018268.cif,0
6018269.cif,0
6018270.cif,0
6018271.cif,2.397
6018272.cif,0
6020454.cif,0
6020455.cif,0
6020456.cif,0
6020457.cif,0
6020681.cif,0
6020548.cif,0
6020506.cif,0
6020458.cif,0
6020459.cif,0
6020460.cif,0
6020461.cif,0
6020527.cif,0
6020462.cif,0
6020463.cif,0
6020464.cif,0
6020539.cif,0
6020465.cif,0
6020466.cif,0
6020467.cif,0
6020468.cif,0
6020469.cif,0
6020470.cif,0
6020471.cif,0
6020472.cif,0
6020473.cif,0
6020474.cif,0
6020475.cif,0
6020476.cif,3.398
6020477.cif,0
