id,e_form
perov_11936.cif,2.0
perov_11937.cif,2.28
perov_11938.cif,1.54
perov_11939.cif,0.44
perov_11940.cif,2.22
perov_11941.cif,0.6
perov_11942.cif,1.88
perov_11943.cif,0.06
perov_11944.cif,1.14
perov_11945.cif,1.0
perov_11946.cif,0.9
perov_11947.cif,2.8
perov_11948.cif,1.86
perov_11949.cif,2.86
perov_11950.cif,1.62
perov_11951.cif,1.48
perov_11952.cif,1.14
perov_11953.cif,1.02
perov_11954.cif,0.82
perov_11955.cif,1.26
perov_11956.cif,1.58
perov_11957.cif,1.06
perov_11958.cif,0.18
perov_11959.cif,0.62
perov_11960.cif,2.04
perov_11961.cif,2.64
perov_11962.cif,1.12
perov_11963.cif,1.16
perov_11964.cif,1.14
perov_11965.cif,0.84
perov_11966.cif,2.18
perov_11967.cif,2.7
perov_11968.cif,1.06
perov_11969.cif,1.0
perov_11970.cif,1.72
perov_11971.cif,2.6
perov_11972.cif,1.14
perov_11973.cif,4.06
perov_11974.cif,1.06
perov_11975.cif,1.04
perov_11976.cif,0.96
perov_11977.cif,0.74
perov_11978.cif,1.16
perov_11979.cif,1.96
perov_11980.cif,2.56
perov_11981.cif,1.32
perov_11982.cif,0.84
perov_11983.cif,0.94
perov_11984.cif,0.14
perov_11985.cif,0.22
perov_11986.cif,1.64
perov_11987.cif,1.04
perov_11988.cif,0.88
perov_11989.cif,1.1
perov_11990.cif,0.94
perov_11991.cif,0.86
perov_11992.cif,3.5
perov_11993.cif,2.48
perov_11994.cif,-0.26
perov_11995.cif,0.5
perov_11996.cif,2.44
perov_11997.cif,2.08
perov_11998.cif,2.02
perov_11999.cif,1.0
perov_12000.cif,1.78
perov_12001.cif,1.28
perov_12002.cif,1.4
perov_12003.cif,1.06
perov_12004.cif,0.92
perov_12005.cif,1.16
perov_12006.cif,0.48
perov_12007.cif,0.9
perov_12008.cif,4.06
perov_12009.cif,1.7
perov_12010.cif,2.14
perov_12011.cif,1.4
perov_12012.cif,2.08
perov_12013.cif,2.66
perov_12014.cif,1.1
perov_12015.cif,1.78
perov_12016.cif,0.74
perov_12017.cif,0.48
perov_12018.cif,0.5
perov_12019.cif,0.88
perov_12020.cif,1.28
perov_12021.cif,1.2
perov_12022.cif,0.28
perov_12023.cif,1.92
perov_12024.cif,1.24
perov_12025.cif,1.0
perov_12026.cif,1.36
perov_12027.cif,1.68
perov_12028.cif,0.8
perov_12029.cif,1.66
perov_12030.cif,1.14
perov_12031.cif,1.1
perov_12032.cif,1.66
perov_12033.cif,1.72
perov_12034.cif,0.66
perov_12035.cif,0.0
perov_12036.cif,3.74
perov_12037.cif,1.6
perov_12038.cif,0.18
perov_12039.cif,1.82
perov_12040.cif,2.2
perov_12041.cif,1.66
perov_12042.cif,1.28
perov_12043.cif,1.96
perov_12044.cif,3.0
perov_12045.cif,0.7
perov_12046.cif,0.88
perov_12047.cif,2.64
perov_12048.cif,1.02
perov_12049.cif,0.66
perov_12050.cif,2.3
perov_12051.cif,1.3
perov_12052.cif,1.08
perov_12053.cif,2.0
perov_12054.cif,1.38
perov_12055.cif,1.4
perov_12056.cif,0.74
perov_12057.cif,1.06
perov_12058.cif,2.16
perov_12059.cif,0.88
perov_12060.cif,0.82
perov_12061.cif,1.72
perov_12062.cif,0.96
perov_12063.cif,0.72
perov_12064.cif,2.42
perov_12065.cif,0.84
perov_12066.cif,2.58
perov_12067.cif,0.7
perov_12068.cif,2.44
perov_12069.cif,0.74
perov_12070.cif,1.96
perov_12071.cif,0.98
perov_12072.cif,0.9
perov_12073.cif,0.94
perov_12074.cif,2.06
perov_12075.cif,1.98
perov_12076.cif,0.78
perov_12077.cif,0.22
perov_12078.cif,1.56
perov_12079.cif,1.36
perov_12080.cif,0.68
perov_12081.cif,1.12
perov_12082.cif,0.62
perov_12083.cif,2.32
perov_12084.cif,1.12
perov_12085.cif,1.38
perov_12086.cif,1.08
perov_12087.cif,1.26
perov_12088.cif,1.9
perov_12089.cif,1.46
perov_12090.cif,2.62
perov_12091.cif,1.44
perov_12092.cif,1.04
perov_12093.cif,2.08
perov_12094.cif,1.5
perov_12095.cif,0.7
perov_12096.cif,1.5
perov_12097.cif,1.4
perov_12098.cif,1.22
perov_12099.cif,0.28
perov_12100.cif,1.76
perov_12101.cif,0.3
perov_12102.cif,0.96
perov_12103.cif,1.36
perov_12104.cif,0.04
perov_12105.cif,2.56
perov_12106.cif,1.62
perov_12107.cif,0.66
perov_12108.cif,1.54
perov_12109.cif,1.04
perov_12110.cif,0.12
perov_12111.cif,0.78
perov_12112.cif,1.8
perov_12113.cif,4.4
perov_12114.cif,1.74
perov_12115.cif,0.74
perov_12116.cif,2.04
perov_12117.cif,1.04
perov_12118.cif,1.18
perov_12119.cif,3.28
perov_12120.cif,0.84
perov_12121.cif,1.8
perov_12122.cif,0.62
perov_12123.cif,0.9
perov_12124.cif,0.8
perov_12125.cif,0.58
perov_12126.cif,2.52
perov_12127.cif,2.16
perov_12128.cif,2.28
perov_12129.cif,2.26
perov_12130.cif,1.08
perov_12131.cif,2.08
perov_12132.cif,1.86
perov_12133.cif,2.6
perov_12134.cif,1.84
perov_12135.cif,2.3
perov_12136.cif,1.9
perov_12137.cif,1.22
perov_12138.cif,2.3
perov_12139.cif,0.68
perov_12140.cif,1.2
perov_12141.cif,1.82
perov_12142.cif,1.08
perov_12143.cif,2.04
perov_12144.cif,1.66
perov_12145.cif,1.82
perov_12146.cif,2.48
perov_12147.cif,1.14
perov_12148.cif,0.64
perov_12149.cif,1.26
perov_12150.cif,0.78
perov_12151.cif,2.18
perov_12152.cif,1.88
perov_12153.cif,1.06
perov_12154.cif,0.44
perov_12155.cif,1.46
perov_12156.cif,-0.06
perov_12157.cif,1.46
perov_12158.cif,1.48
perov_12159.cif,1.2
perov_12160.cif,1.16
perov_12161.cif,1.94
perov_12162.cif,1.88
perov_12163.cif,0.54
perov_12164.cif,1.74
perov_12165.cif,0.64
perov_12166.cif,5.16
perov_12167.cif,1.22
perov_12168.cif,1.4
perov_12169.cif,0.94
perov_12170.cif,0.74
perov_12171.cif,3.02
perov_12172.cif,1.02
perov_12173.cif,2.62
perov_12174.cif,1.68
perov_12175.cif,1.7
perov_12176.cif,2.1
perov_12177.cif,2.66
perov_12178.cif,1.46
perov_12179.cif,0.54
perov_12180.cif,0.88
perov_12181.cif,2.82
perov_12182.cif,1.54
perov_12183.cif,3.76
perov_12184.cif,1.98
perov_12185.cif,0.28
perov_12186.cif,1.46
perov_12187.cif,0.9
perov_12188.cif,1.48
perov_12189.cif,1.46
perov_12190.cif,2.68
perov_12191.cif,0.68
perov_12192.cif,3.82
perov_12193.cif,1.56
perov_12194.cif,1.88
perov_12195.cif,0.44
perov_12196.cif,0.56
perov_12197.cif,1.6
perov_12198.cif,2.22
perov_12199.cif,0.84
perov_12200.cif,1.56
perov_12201.cif,0.9
perov_12202.cif,1.1
perov_12203.cif,-0.02
perov_12204.cif,1.48
perov_12205.cif,1.5
perov_12206.cif,0.98
perov_12207.cif,1.02
perov_12208.cif,0.44
perov_12209.cif,1.58
perov_12210.cif,0.42
perov_12211.cif,1.92
perov_12212.cif,1.0
perov_12213.cif,0.54
perov_12214.cif,1.36
perov_12215.cif,0.76
perov_12216.cif,1.48
perov_12217.cif,-0.02
perov_12218.cif,3.42
perov_12219.cif,1.12
perov_12220.cif,0.68
perov_12221.cif,3.24
perov_12222.cif,1.06
perov_12223.cif,2.86
perov_12224.cif,1.84
perov_12225.cif,1.68
perov_12226.cif,2.34
perov_12227.cif,0.92
perov_12228.cif,1.42
perov_12229.cif,1.98
perov_12230.cif,3.26
perov_12231.cif,0.72
perov_12232.cif,0.88
perov_12233.cif,0.96
perov_12234.cif,0.78
perov_12235.cif,3.3
perov_12236.cif,3.72
perov_12237.cif,1.46
perov_12238.cif,1.76
perov_12239.cif,1.98
perov_12240.cif,1.18
perov_12241.cif,0.36
perov_12242.cif,0.78
perov_12243.cif,1.12
perov_12244.cif,1.74
perov_12245.cif,0.56
perov_12246.cif,1.42
perov_12247.cif,3.14
perov_12248.cif,1.1
perov_12249.cif,1.42
perov_12250.cif,1.12
perov_12251.cif,0.94
perov_12252.cif,1.48
perov_12253.cif,1.82
perov_12254.cif,1.02
perov_12255.cif,1.6
perov_12256.cif,4.18
perov_12257.cif,1.38
perov_12258.cif,1.48
perov_12259.cif,2.92
perov_12260.cif,1.6
perov_12261.cif,0.18
perov_12262.cif,1.5
perov_12263.cif,2.2
perov_12264.cif,1.86
perov_12265.cif,1.06
perov_12266.cif,2.58
perov_12267.cif,3.22
perov_12268.cif,1.42
perov_12269.cif,0.66
perov_12270.cif,0.34
perov_12271.cif,2.84
perov_12272.cif,1.16
perov_12273.cif,0.52
perov_12274.cif,1.56
perov_12275.cif,0.56
perov_12276.cif,1.18
perov_12277.cif,1.34
perov_12278.cif,2.4
perov_12279.cif,1.48
perov_12280.cif,1.86
perov_12281.cif,1.54
perov_12282.cif,3.56
perov_12283.cif,0.76
perov_12284.cif,3.12
perov_12285.cif,0.92
perov_12286.cif,1.32
perov_12287.cif,0.92
perov_12288.cif,0.18
perov_12289.cif,1.28
perov_12290.cif,1.32
perov_12291.cif,0.66
perov_12292.cif,1.1
perov_12293.cif,1.42
perov_12294.cif,1.12
perov_12295.cif,1.24
perov_12296.cif,0.72
perov_12297.cif,1.58
perov_12298.cif,1.2
perov_12299.cif,1.9
perov_12300.cif,1.6
perov_12301.cif,1.98
perov_12302.cif,1.96
perov_12303.cif,1.36
perov_12304.cif,1.52
perov_12305.cif,1.1
perov_12306.cif,0.08
perov_12307.cif,2.34
perov_12308.cif,4.06
perov_12309.cif,1.34
perov_12310.cif,3.04
perov_12311.cif,0.1
perov_12312.cif,1.32
perov_12313.cif,0.56
perov_12314.cif,0.5
perov_12315.cif,1.18
perov_12316.cif,2.32
perov_12317.cif,0.76
perov_12318.cif,1.68
perov_12319.cif,1.0
perov_12320.cif,0.78
perov_12321.cif,1.76
perov_12322.cif,1.04
perov_12323.cif,1.42
perov_12324.cif,1.42
perov_12325.cif,1.54
perov_12326.cif,1.12
perov_12327.cif,2.2
perov_12328.cif,2.44
perov_12329.cif,1.62
perov_12330.cif,1.06
perov_12331.cif,3.8
perov_12332.cif,1.14
perov_12333.cif,0.7
perov_12334.cif,3.0
perov_12335.cif,1.58
perov_12336.cif,2.36
perov_12337.cif,2.34
perov_12338.cif,0.78
perov_12339.cif,0.48
perov_12340.cif,0.7
perov_12341.cif,0.36
perov_12342.cif,0.5
perov_12343.cif,0.64
perov_12344.cif,1.74
perov_12345.cif,1.38
perov_12346.cif,1.92
perov_12347.cif,2.12
perov_12348.cif,1.52
perov_12349.cif,1.72
perov_12350.cif,1.24
perov_12351.cif,0.98
perov_12352.cif,2.36
perov_12353.cif,0.56
perov_12354.cif,0.76
perov_12355.cif,1.6
perov_12356.cif,1.54
perov_12357.cif,1.24
perov_12358.cif,4.4
perov_12359.cif,1.88
perov_12360.cif,1.06
perov_12361.cif,0.6
perov_12362.cif,0.84
perov_12363.cif,0.88
perov_12364.cif,1.0
perov_12365.cif,1.68
perov_12366.cif,1.48
perov_12367.cif,1.42
perov_12368.cif,1.5
perov_12369.cif,2.1
perov_12370.cif,1.16
perov_12371.cif,1.92
perov_12372.cif,2.2
perov_12373.cif,2.68
perov_12374.cif,1.9
perov_12375.cif,2.34
perov_12376.cif,1.42
perov_12377.cif,0.9
perov_12378.cif,1.24
perov_12379.cif,1.48
perov_12380.cif,1.92
perov_12381.cif,1.06
perov_12382.cif,1.64
perov_12383.cif,1.74
perov_12384.cif,1.12
perov_12385.cif,1.56
perov_12386.cif,1.12
perov_12387.cif,1.24
perov_12388.cif,2.0
perov_12389.cif,1.26
perov_12390.cif,1.78
perov_12391.cif,0.78
perov_12392.cif,0.38
perov_12393.cif,1.64
perov_12394.cif,0.74
perov_12395.cif,3.14
perov_12396.cif,1.24
perov_12397.cif,0.76
perov_12398.cif,1.24
perov_12399.cif,1.3
perov_12400.cif,0.66
perov_12401.cif,1.38
perov_12402.cif,0.42
perov_12403.cif,1.58
perov_12404.cif,2.24
perov_12405.cif,2.54
perov_12406.cif,1.66
perov_12407.cif,1.44
perov_12408.cif,1.28
perov_12409.cif,0.56
perov_12410.cif,2.84
perov_12411.cif,2.14
perov_12412.cif,1.72
perov_12413.cif,4.48
perov_12414.cif,1.2
perov_12415.cif,0.82
perov_12416.cif,0.96
perov_12417.cif,1.12
perov_12418.cif,1.82
perov_12419.cif,2.82
perov_12420.cif,1.1
perov_12421.cif,1.54
perov_12422.cif,1.84
perov_12423.cif,1.1
perov_12424.cif,0.14
perov_12425.cif,1.18
perov_12426.cif,1.22
perov_12427.cif,0.92
perov_12428.cif,1.6
perov_12429.cif,2.1
perov_12430.cif,2.4
perov_12431.cif,1.5
perov_12432.cif,1.1
perov_12433.cif,0.94
perov_12434.cif,1.12
perov_12435.cif,1.32
perov_12436.cif,0.44
perov_12437.cif,0.94
perov_12438.cif,2.62
perov_12439.cif,1.04
perov_12440.cif,1.2
perov_12441.cif,2.12
perov_12442.cif,2.18
perov_12443.cif,1.16
perov_12444.cif,1.0
perov_12445.cif,0.44
perov_12446.cif,2.04
perov_12447.cif,1.64
perov_12448.cif,2.38
perov_12449.cif,1.32
perov_12450.cif,1.42
perov_12451.cif,1.3
perov_12452.cif,1.5
perov_12453.cif,1.28
perov_12454.cif,0.76
perov_12455.cif,1.62
perov_12456.cif,1.1
perov_12457.cif,1.1
perov_12458.cif,1.78
perov_12459.cif,1.76
perov_12460.cif,3.9
perov_12461.cif,0.9
perov_12462.cif,1.2
perov_12463.cif,0.32
perov_12464.cif,0.08
perov_12465.cif,0.56
perov_12466.cif,1.52
perov_12467.cif,3.42
perov_12468.cif,2.22
perov_12469.cif,2.22
perov_12470.cif,0.9
perov_12471.cif,1.28
perov_12472.cif,0.86
perov_12473.cif,0.56
perov_12474.cif,2.26
perov_12475.cif,0.88
perov_12476.cif,1.34
perov_12477.cif,1.1
perov_12478.cif,0.4
perov_12479.cif,1.94
perov_12480.cif,1.46
perov_12481.cif,1.08
perov_12482.cif,0.96
perov_12483.cif,1.88
perov_12484.cif,0.86
perov_12485.cif,1.6
perov_12486.cif,1.68
perov_12487.cif,1.38
perov_12488.cif,1.36
perov_12489.cif,0.5
perov_12490.cif,1.26
perov_12491.cif,0.44
perov_12492.cif,1.94
perov_12493.cif,1.98
perov_12494.cif,1.3
perov_12495.cif,0.84
perov_12496.cif,2.14
perov_12497.cif,1.64
perov_12498.cif,1.54
perov_12499.cif,1.72
perov_12500.cif,0.92
perov_12501.cif,1.6
perov_12502.cif,3.64
perov_12503.cif,1.1
perov_12504.cif,0.64
perov_12505.cif,3.22
perov_12506.cif,1.7
perov_12507.cif,4.0
perov_12508.cif,2.04
perov_12509.cif,1.42
perov_12510.cif,1.3
perov_12511.cif,1.42
perov_12512.cif,2.68
perov_12513.cif,1.12
perov_12514.cif,1.18
perov_12515.cif,1.08
perov_12516.cif,2.48
perov_12517.cif,0.7
perov_12518.cif,0.86
perov_12519.cif,1.08
perov_12520.cif,1.4
perov_12521.cif,1.92
perov_12522.cif,1.92
perov_12523.cif,1.66
perov_12524.cif,1.34
perov_12525.cif,0.96
perov_12526.cif,0.86
perov_12527.cif,1.6
perov_12528.cif,1.64
perov_12529.cif,1.74
perov_12530.cif,2.16
perov_12531.cif,1.26
perov_12532.cif,2.32
perov_12533.cif,1.94
perov_12534.cif,1.88
perov_12535.cif,-0.2
perov_12536.cif,2.18
perov_12537.cif,2.84
perov_12538.cif,1.46
perov_12539.cif,0.84
perov_12540.cif,0.94
perov_12541.cif,1.98
perov_12542.cif,0.96
perov_12543.cif,1.0
perov_12544.cif,1.46
perov_12545.cif,1.88
perov_12546.cif,2.38
perov_12547.cif,1.28
perov_12548.cif,0.62
perov_12549.cif,1.1
perov_12550.cif,2.3
perov_12551.cif,1.18
perov_12552.cif,1.52
perov_12553.cif,1.72
perov_12554.cif,0.46
perov_12555.cif,1.76
perov_12556.cif,1.14
perov_12557.cif,1.62
perov_12558.cif,1.18
perov_12559.cif,1.44
perov_12560.cif,1.34
perov_12561.cif,2.22
perov_12562.cif,1.8
perov_12563.cif,1.44
perov_12564.cif,0.42
perov_12565.cif,2.86
perov_12566.cif,1.22
perov_12567.cif,0.88
perov_12568.cif,2.78
perov_12569.cif,1.26
perov_12570.cif,0.86
perov_12571.cif,3.18
perov_12572.cif,2.38
perov_12573.cif,1.98
perov_12574.cif,0.92
perov_12575.cif,1.28
perov_12576.cif,2.24
perov_12577.cif,1.26
perov_12578.cif,3.18
perov_12579.cif,1.24
perov_12580.cif,2.08
perov_12581.cif,1.12
perov_12582.cif,1.34
perov_12583.cif,1.38
perov_12584.cif,1.46
perov_12585.cif,1.7
perov_12586.cif,1.74
perov_12587.cif,2.54
perov_12588.cif,2.76
perov_12589.cif,2.9
perov_12590.cif,1.88
perov_12591.cif,4.22
perov_12592.cif,0.56
perov_12593.cif,2.1
perov_12594.cif,0.62
perov_12595.cif,1.56
perov_12596.cif,1.12
perov_12597.cif,2.36
perov_12598.cif,2.46
perov_12599.cif,2.06
perov_12600.cif,1.0
perov_12601.cif,0.72
perov_12602.cif,2.16
perov_12603.cif,1.06
perov_12604.cif,0.54
perov_12605.cif,0.6
perov_12606.cif,1.32
perov_12607.cif,0.3
perov_12608.cif,0.82
perov_12609.cif,0.88
perov_12610.cif,2.04
perov_12611.cif,0.64
perov_12612.cif,0.82
perov_12613.cif,0.4
perov_12614.cif,1.28
perov_12615.cif,2.36
perov_12616.cif,1.46
perov_12617.cif,1.98
perov_12618.cif,1.58
perov_12619.cif,1.78
perov_12620.cif,2.1
perov_12621.cif,1.7
perov_12622.cif,2.4
perov_12623.cif,1.92
perov_12624.cif,2.64
perov_12625.cif,0.98
perov_12626.cif,1.26
perov_12627.cif,2.44
perov_12628.cif,1.0
perov_12629.cif,1.72
perov_12630.cif,0.44
perov_12631.cif,1.56
perov_12632.cif,1.12
perov_12633.cif,1.12
perov_12634.cif,2.56
perov_12635.cif,1.54
perov_12636.cif,3.58
perov_12637.cif,0.54
perov_12638.cif,2.92
perov_12639.cif,1.82
perov_12640.cif,0.38
perov_12641.cif,0.58
perov_12642.cif,1.62
perov_12643.cif,1.1
perov_12644.cif,0.54
perov_12645.cif,1.5
perov_12646.cif,0.78
perov_12647.cif,2.94
perov_12648.cif,1.26
perov_12649.cif,1.54
perov_12650.cif,1.48
perov_12651.cif,1.36
perov_12652.cif,0.8
perov_12653.cif,0.26
perov_12654.cif,0.82
perov_12655.cif,1.52
perov_12656.cif,1.0
perov_12657.cif,2.26
perov_12658.cif,1.96
perov_12659.cif,1.5
perov_12660.cif,1.28
perov_12661.cif,0.88
perov_12662.cif,1.6
perov_12663.cif,3.32
perov_12664.cif,0.8
perov_12665.cif,1.56
perov_12666.cif,2.54
perov_12667.cif,2.14
perov_12668.cif,1.5
perov_12669.cif,1.24
perov_12670.cif,1.34
perov_12671.cif,1.5
perov_12672.cif,1.3
perov_12673.cif,0.84
perov_12674.cif,2.0
perov_12675.cif,0.78
perov_12676.cif,1.26
perov_12677.cif,1.04
perov_12678.cif,1.2
perov_12679.cif,1.2
perov_12680.cif,0.92
perov_12681.cif,1.08
perov_12682.cif,2.08
perov_12683.cif,0.52
perov_12684.cif,1.28
perov_12685.cif,1.5
perov_12686.cif,1.54
perov_12687.cif,0.86
perov_12688.cif,1.2
perov_12689.cif,1.7
perov_12690.cif,1.48
perov_12691.cif,1.16
perov_12692.cif,1.22
perov_12693.cif,1.62
perov_12694.cif,2.5
perov_12695.cif,1.94
perov_12696.cif,2.4
perov_12697.cif,0.6
perov_12698.cif,0.1
perov_12699.cif,1.24
perov_12700.cif,0.64
perov_12701.cif,0.58
perov_12702.cif,0.52
perov_12703.cif,0.78
perov_12704.cif,1.24
perov_12705.cif,2.46
perov_12706.cif,1.68
perov_12707.cif,2.04
perov_12708.cif,1.3
perov_12709.cif,0.98
perov_12710.cif,1.92
perov_12711.cif,0.4
perov_12712.cif,1.16
perov_12713.cif,2.72
perov_12714.cif,1.32
perov_12715.cif,1.7
perov_12716.cif,1.44
perov_12717.cif,0.74
perov_12718.cif,1.14
perov_12719.cif,1.5
perov_12720.cif,1.18
perov_12721.cif,1.36
perov_12722.cif,1.54
perov_12723.cif,1.6
perov_12724.cif,1.52
perov_12725.cif,1.62
perov_12726.cif,0.64
perov_12727.cif,1.08
perov_12728.cif,0.94
perov_12729.cif,3.2
perov_12730.cif,0.98
perov_12731.cif,0.32
perov_12732.cif,1.64
perov_12733.cif,2.92
perov_12734.cif,4.42
perov_12735.cif,2.38
perov_12736.cif,1.68
perov_12737.cif,1.6
perov_12738.cif,0.6
perov_12739.cif,1.0
perov_12740.cif,0.72
perov_12741.cif,1.6
perov_12742.cif,1.48
perov_12743.cif,0.64
perov_12744.cif,0.78
perov_12745.cif,2.2
perov_12746.cif,1.7
perov_12747.cif,1.92
perov_12748.cif,2.98
perov_12749.cif,2.48
perov_12750.cif,1.5
perov_12751.cif,1.02
perov_12752.cif,1.3
perov_12753.cif,2.84
perov_12754.cif,2.84
perov_12755.cif,1.08
perov_12756.cif,2.02
perov_12757.cif,0.84
perov_12758.cif,1.34
perov_12759.cif,1.54
perov_12760.cif,1.72
perov_12761.cif,2.26
perov_12762.cif,2.16
perov_12763.cif,1.48
perov_12764.cif,1.84
perov_12765.cif,1.76
perov_12766.cif,0.88
perov_12767.cif,2.98
perov_12768.cif,1.48
perov_12769.cif,1.04
perov_12770.cif,1.08
perov_12771.cif,1.4
perov_12772.cif,1.42
perov_12773.cif,1.12
perov_12774.cif,2.04
perov_12775.cif,1.34
perov_12776.cif,0.56
perov_12777.cif,0.8
perov_12778.cif,0.98
perov_12779.cif,1.58
perov_12780.cif,0.9
perov_12781.cif,1.56
perov_12782.cif,1.8
perov_12783.cif,1.06
perov_12784.cif,1.9
perov_12785.cif,1.12
perov_12786.cif,1.4
perov_12787.cif,0.78
perov_12788.cif,0.66
perov_12789.cif,1.28
perov_12790.cif,0.56
perov_12791.cif,1.44
perov_12792.cif,1.78
perov_12793.cif,1.18
perov_12794.cif,1.58
perov_12795.cif,2.18
perov_12796.cif,1.4
perov_12797.cif,1.08
perov_12798.cif,1.58
perov_12799.cif,0.3
perov_12800.cif,1.38
perov_12801.cif,1.12
perov_12802.cif,3.52
perov_12803.cif,0.68
perov_12804.cif,1.62
perov_12805.cif,2.32
perov_12806.cif,2.68
perov_12807.cif,1.58
perov_12808.cif,1.06
perov_12809.cif,1.26
perov_12810.cif,1.08
perov_12811.cif,1.36
perov_12812.cif,2.78
perov_12813.cif,1.04
perov_12814.cif,1.22
perov_12815.cif,1.68
perov_12816.cif,0.8
perov_12817.cif,0.86
perov_12818.cif,1.4
perov_12819.cif,0.2
perov_12820.cif,0.48
perov_12821.cif,0.8
perov_12822.cif,3.4
perov_12823.cif,1.12
perov_12824.cif,1.56
perov_12825.cif,1.46
perov_12826.cif,4.12
perov_12827.cif,1.24
perov_12828.cif,3.32
perov_12829.cif,0.26
perov_12830.cif,1.08
perov_12831.cif,1.98
perov_12832.cif,1.48
perov_12833.cif,0.84
perov_12834.cif,1.6
perov_12835.cif,0.06
perov_12836.cif,1.72
perov_12837.cif,1.06
perov_12838.cif,1.38
perov_12839.cif,1.88
perov_12840.cif,1.86
perov_12841.cif,1.84
perov_12842.cif,1.08
perov_12843.cif,1.12
perov_12844.cif,2.36
perov_12845.cif,1.58
perov_12846.cif,1.68
perov_12847.cif,2.6
perov_12848.cif,1.22
perov_12849.cif,1.12
perov_12850.cif,2.26
perov_12851.cif,0.42
perov_12852.cif,0.82
perov_12853.cif,1.84
perov_12854.cif,1.42
perov_12855.cif,1.48
perov_12856.cif,3.02
perov_12857.cif,1.36
perov_12858.cif,4.32
perov_12859.cif,1.16
perov_12860.cif,3.22
perov_12861.cif,1.26
perov_12862.cif,1.86
perov_12863.cif,1.26
perov_12864.cif,1.54
perov_12865.cif,4.04
perov_12866.cif,0.94
perov_12867.cif,1.54
perov_12868.cif,1.34
perov_12869.cif,0.46
perov_12870.cif,1.4
perov_12871.cif,2.14
perov_12872.cif,0.58
perov_12873.cif,2.4
perov_12874.cif,1.08
perov_12875.cif,1.88
perov_12876.cif,2.1
perov_12877.cif,0.84
perov_12878.cif,1.08
perov_12879.cif,2.48
perov_12880.cif,0.62
perov_12881.cif,1.66
perov_12882.cif,0.8
perov_12883.cif,1.08
perov_12884.cif,2.96
perov_12885.cif,0.8
perov_12886.cif,1.26
perov_12887.cif,1.06
perov_12888.cif,2.32
perov_12889.cif,2.14
perov_12890.cif,2.12
perov_12891.cif,2.14
perov_12892.cif,1.4
perov_12893.cif,0.98
perov_12894.cif,0.76
perov_12895.cif,1.12
perov_12896.cif,0.7
perov_12897.cif,1.88
perov_12898.cif,1.06
perov_12899.cif,1.4
perov_12900.cif,1.6
perov_12901.cif,1.8
perov_12902.cif,2.08
perov_12903.cif,1.8
perov_12904.cif,1.18
perov_12905.cif,2.06
perov_12906.cif,0.62
perov_12907.cif,2.52
perov_12908.cif,1.08
perov_12909.cif,2.2
perov_12910.cif,2.4
perov_12911.cif,0.76
perov_12912.cif,0.88
perov_12913.cif,0.86
perov_12914.cif,1.46
perov_12915.cif,1.02
perov_12916.cif,0.86
perov_12917.cif,2.42
perov_12918.cif,0.88
perov_12919.cif,0.34
perov_12920.cif,0.6
perov_12921.cif,2.16
perov_12922.cif,1.72
perov_12923.cif,0.6
perov_12924.cif,1.54
perov_12925.cif,2.16
perov_12926.cif,0.82
perov_12927.cif,0.7
perov_12928.cif,1.02
perov_12929.cif,1.04
perov_12930.cif,0.58
perov_12931.cif,1.1
perov_12932.cif,1.36
perov_12933.cif,0.1
perov_12934.cif,0.48
perov_12935.cif,1.84
perov_12936.cif,1.28
perov_12937.cif,1.42
perov_12938.cif,2.06
perov_12939.cif,1.08
perov_12940.cif,2.38
perov_12941.cif,1.88
perov_12942.cif,0.46
perov_12943.cif,0.7
perov_12944.cif,2.34
perov_12945.cif,1.3
perov_12946.cif,1.14
perov_12947.cif,1.44
perov_12948.cif,2.06
perov_12949.cif,0.58
perov_12950.cif,1.74
perov_12951.cif,1.38
perov_12952.cif,1.08
perov_12953.cif,1.2
perov_12954.cif,0.8
perov_12955.cif,1.88
perov_12956.cif,1.62
perov_12957.cif,1.28
perov_12958.cif,1.22
perov_12959.cif,1.3
perov_12960.cif,1.76
perov_12961.cif,1.42
perov_12962.cif,2.34
perov_12963.cif,3.8
perov_12964.cif,1.34
perov_12965.cif,4.3
perov_12966.cif,2.06
perov_12967.cif,1.8
perov_12968.cif,1.0
perov_12969.cif,2.06
perov_12970.cif,1.68
perov_12971.cif,1.86
perov_12972.cif,0.78
perov_12973.cif,1.34
perov_12974.cif,0.86
perov_12975.cif,1.26
perov_12976.cif,2.06
perov_12977.cif,1.58
perov_12978.cif,1.94
perov_12979.cif,1.76
perov_12980.cif,1.22
perov_12981.cif,0.42
perov_12982.cif,1.34
perov_12983.cif,0.92
perov_12984.cif,2.9
perov_12985.cif,0.68
perov_12986.cif,1.6
perov_12987.cif,1.08
perov_12988.cif,1.62
perov_12989.cif,0.88
perov_12990.cif,3.5
perov_12991.cif,0.76
perov_12992.cif,1.34
perov_12993.cif,1.1
perov_12994.cif,1.16
perov_12995.cif,1.5
perov_12996.cif,1.08
perov_12997.cif,1.48
perov_12998.cif,1.32
perov_12999.cif,0.78
perov_13000.cif,1.08
perov_13001.cif,1.06
perov_13002.cif,1.04
perov_13003.cif,2.28
perov_13004.cif,1.24
perov_13005.cif,1.28
perov_13006.cif,1.18
perov_13007.cif,0.9
perov_13008.cif,1.56
perov_13009.cif,0.72
perov_13010.cif,1.34
perov_13011.cif,1.14
