id,formation_energy
5639120.cif,-0.0866
5732557.cif,-3.5125
5733587.cif,-1.9191
5733588.cif,-3.585
5733567.cif,-1.9192
5733569.cif,-2.5126
5733562.cif,-1.8599
5733584.cif,-1.495
5733563.cif,-1.5412
5732558.cif,-3.7097
5732220.cif,-1.2223
5733572.cif,-2.4597
5733570.cif,-2.4744
5733585.cif,-1.7469
5733590.cif,-1.5411
5733571.cif,-2.5112
5733564.cif,-1.6165
5733592.cif,-2.5125
5733589.cif,-1.4883
5732219.cif,-1.2221
5734635.cif,-1.697
5734599.cif,-2.6985
5734892.cif,-0.8734
5734787.cif,-1.6619
5734950.cif,-2.7813
5734702.cif,-0.6232
5735857.cif,-1.9665
5735898.cif,-1.5747
5734205.cif,-1.4105
5734662.cif,-2.2103
5734099.cif,-0.9158
5734940.cif,-1.4532
5734977.cif,-0.9119
5734116.cif,-3.8222
5734942.cif,-2.1091
5734943.cif,-2.0997
5734982.cif,-1.6615
5734122.cif,-2.189
5736011.cif,-3.8337
5734956.cif,-2.6981
5734267.cif,-2.515
5734989.cif,-2.7755
5734809.cif,-2.5053
5734997.cif,-3.8754
5734999.cif,-1.4596
5735045.cif,-3.4103
5735050.cif,-1.307
5735035.cif,-2.7131
5735052.cif,-0.2864
5735090.cif,-1.6045
5735103.cif,-2.4688
5735105.cif,-1.4472
5735128.cif,-2.3587
5735130.cif,-2.4084
5735131.cif,-2.6913
5735599.cif,-1.3325
5734303.cif,-3.6473
5735736.cif,-1.2237
5735596.cif,-1.3883
5735216.cif,-1.4535
5748942.cif,-0.8184
5749315.cif,-0.7939
5748958.cif,-1.5097
5748960.cif,-0.1086
5748946.cif,-0.6555
5749037.cif,-0.6962
5748988.cif,-0.8756
5748965.cif,0.5812
5748966.cif,0.6403
5749001.cif,-0.937
5748934.cif,0.5867
5748968.cif,0.5351
5749017.cif,0.4413
5748969.cif,1.2663
5749027.cif,-0.4513
5748972.cif,-0.0383
5749041.cif,2.9052
5748938.cif,0.0414
5749251.cif,0.8648
5748975.cif,0.5982
5749194.cif,0.8732
5749055.cif,-0.5974
5749063.cif,-0.1521
5749058.cif,1.1691
5749074.cif,-0.0221
5749202.cif,0.6494
5749075.cif,-0.9354
5749206.cif,-0.5191
5749091.cif,0.8223
5749106.cif,0.2496
5749118.cif,0.6602
5749121.cif,-0.4534
5749132.cif,0.3072
5751410.cif,0.8718
5749153.cif,-0.5134
5749328.cif,0.1893
5749198.cif,0.2021
5749331.cif,0.2264
5749258.cif,-0.5594
5750951.cif,0.8853
5749393.cif,0.493
5751125.cif,-0.9704
5749616.cif,-0.1397
5749647.cif,1.0879
5749902.cif,0.2239
5751042.cif,0.3789
5853773.cif,0.3107
5749438.cif,-0.5445
5749439.cif,-0.774
5749523.cif,-0.4835
5751329.cif,-0.1189
5749399.cif,0.1169
5749441.cif,0.749
5749470.cif,0.8038
5749457.cif,-0.1166
5749451.cif,0.2168
5749497.cif,0.7591
5749533.cif,-0.3666
5749468.cif,0.6757
5749499.cif,-0.3411
5749505.cif,0.4388
5749507.cif,-1.5316
5749480.cif,-0.3894
5749719.cif,-1.1111
5749589.cif,-1.1854
5749598.cif,0.6809
5749639.cif,-0.3396
5749613.cif,1.2006
5749640.cif,-0.4285
5749624.cif,0.1742
5749641.cif,1.1193
5749628.cif,-0.1178
5749645.cif,0.4913
5749646.cif,0.1873
5749696.cif,0.1884
5749703.cif,1.2403
5749648.cif,0.2958
5749661.cif,-0.561
5749649.cif,0.1931
5749720.cif,0.6023
5749662.cif,0.1145
5749704.cif,-0.0025
5749705.cif,0.7854
5749650.cif,0.2642
5749663.cif,0.3669
5749664.cif,-0.5706
5749665.cif,0.8389
5749722.cif,-0.6834
5749667.cif,-0.5876
5749706.cif,-0.5031
5749707.cif,-0.0402
5749668.cif,-0.014
5749723.cif,0.234
5749724.cif,0.8424
5749708.cif,0.311
5749672.cif,0.774
5749709.cif,-0.6618
5749753.cif,0.0209
5749710.cif,0.2397
5749711.cif,-0.7834
5749725.cif,-1.398
5749712.cif,0.2101
5749726.cif,2.4393
5749729.cif,0.7384
5749732.cif,0.1713
5749733.cif,0.5408
5749734.cif,-0.4593
5749736.cif,0.5439
5749713.cif,-0.6585
5749737.cif,-0.6253
5749714.cif,0.5083
5749739.cif,-0.4757
5749715.cif,-0.2643
5749716.cif,0.7866
5749740.cif,0.8091
5749741.cif,0.0719
5749901.cif,-0.2085
5749743.cif,-0.0119
5749744.cif,0.6609
5751437.cif,0.2352
5749761.cif,0.3376
5749762.cif,-0.1771
5749789.cif,0.4887
5749790.cif,-0.4284
5749764.cif,0.5603
5749993.cif,0.9203
5749767.cif,0.8939
5749852.cif,-0.7349
5749899.cif,-0.7281
5750107.cif,0.9305
5749900.cif,-1.0312
5749813.cif,0.3694
5749792.cif,0.2811
5749814.cif,-0.8617
5750316.cif,0.131
5749815.cif,0.1593
5749816.cif,0.5588
5749817.cif,0.2886
5749775.cif,0.9345
5749818.cif,0.072
5749819.cif,0.2778
5749779.cif,0.6206
5749820.cif,0.2503
5749793.cif,-0.7611
5749781.cif,0.1448
5749783.cif,-0.0353
5749784.cif,0.9243
5749858.cif,0.3105
5749794.cif,-0.6363
5749821.cif,0.4073
5749785.cif,0.376
5749786.cif,0.7379
5749822.cif,-1.2641
5749799.cif,1.4936
5749823.cif,1.1471
5749787.cif,-0.5615
5749824.cif,-0.7024
5749800.cif,0.2437
5749825.cif,-0.2074
5749801.cif,-0.5896
5749859.cif,0.49
5749802.cif,0.4178
5749826.cif,-0.0766
5749827.cif,0.6339
5749828.cif,1.1159
5749829.cif,1.9934
5749804.cif,0.7054
5749830.cif,-0.9044
5749805.cif,0.3022
5749806.cif,-0.0807
5750002.cif,1.7577
5750005.cif,0.3465
5749831.cif,-0.0844
5749832.cif,1.2958
5750007.cif,-0.3557
5749860.cif,-0.2727
5751172.cif,0.3858
5749808.cif,0.6956
5750115.cif,-0.1051
5749861.cif,-0.7131
5749862.cif,-0.7354
5749903.cif,1.4914
5749863.cif,2.7643
5749904.cif,-1.0276
5749905.cif,-0.257
5749833.cif,-0.1103
5749864.cif,-0.5168
5749865.cif,0.5394
5749866.cif,-0.9565
5749867.cif,0.3673
5749834.cif,1.0156
5749906.cif,-0.421
5749868.cif,0.5686
5749907.cif,0.6395
5749908.cif,-0.4398
5749909.cif,0.0673
5749869.cif,0.6627
5749870.cif,0.7864
5749910.cif,0.1434
5749871.cif,0.4509
5749872.cif,-0.1374
5749911.cif,-0.1566
5750117.cif,0.1608
5749873.cif,0.2339
5750008.cif,-0.4121
5750010.cif,-0.5031
5749874.cif,0.3872
5749912.cif,0.2552
5750012.cif,-0.6473
5749913.cif,-0.2828
5749875.cif,1.258
5749914.cif,-0.6064
5749876.cif,0.7278
5749877.cif,0.1601
5750013.cif,-0.9221
5749915.cif,-0.3644
5749916.cif,1.0661
5750014.cif,0.4805
5750015.cif,0.198
5749917.cif,0.2338
5749918.cif,0.4667
5749919.cif,0.3604
5750016.cif,-0.0546
5750118.cif,0.2041
5750017.cif,0.3418
5750018.cif,0.3525
5749920.cif,1.0019
5750319.cif,-0.359
5749921.cif,-0.5909
5749878.cif,0.6411
5750019.cif,0.8752
5750020.cif,-1.0426
5749879.cif,0.486
5749922.cif,0.0148
5749923.cif,0.0419
5749924.cif,-0.2173
5750021.cif,-0.0605
5749925.cif,-0.0133
5749926.cif,0.304
5749927.cif,1.8614
5750022.cif,0.4436
5750122.cif,-0.5592
5749928.cif,0.6601
5749929.cif,-0.0433
5749930.cif,-0.4664
5749931.cif,0.3002
5749933.cif,1.4459
5749934.cif,-0.0852
5749935.cif,0.7633
5749987.cif,0.5544
5750325.cif,0.3666
5750023.cif,0.7447
5749939.cif,0.7314
5749940.cif,-0.1232
5750024.cif,0.7147
5750025.cif,-0.392
5750026.cif,-0.1543
5750027.cif,0.4675
5749945.cif,-0.0683
5750028.cif,-0.6794
5750029.cif,-0.478
5750030.cif,-0.0861
5749946.cif,2.0272
5749947.cif,0.0254
5749948.cif,0.4322
5749949.cif,0.2712
5749950.cif,-0.1866
5749951.cif,0.1672
5749952.cif,0.0528
5750326.cif,0.4628
5750031.cif,-0.1011
5749954.cif,0.1904
5750123.cif,-0.5236
5750225.cif,-0.9582
5750126.cif,0.3044
5750032.cif,-0.1846
5750127.cif,-0.8136
5750128.cif,1.2499
5749955.cif,-0.6839
5750033.cif,-0.1406
5750226.cif,0.5318
5749956.cif,-0.3225
5750227.cif,0.0263
5750228.cif,0.7833
5749957.cif,-0.1464
5749958.cif,0.1786
5749959.cif,-0.2638
5750034.cif,0.1437
5750129.cif,-0.5704
5750130.cif,-0.2516
5750131.cif,0.0342
5749960.cif,0.2059
5750035.cif,-1.0747
5750036.cif,-0.0757
5750229.cif,-0.3919
5750132.cif,-0.6283
5750133.cif,-0.6503
5750134.cif,-0.2972
5749961.cif,0.1781
5749962.cif,0.1285
5749963.cif,0.3477
5750037.cif,0.4919
5750038.cif,-0.3631
5750135.cif,0.4246
5750039.cif,1.9651
5750136.cif,0.5754
5750230.cif,-0.5432
5750040.cif,0.5698
5750137.cif,0.1521
5750231.cif,1.1489
5750138.cif,-0.5848
5750041.cif,-0.0757
5750139.cif,-0.7039
5750042.cif,-0.0266
5749967.cif,-0.6836
5749968.cif,-0.2361
5750043.cif,-0.2932
5750044.cif,-0.1268
5750045.cif,0.3986
5750140.cif,-0.5441
5750232.cif,1.0833
5750141.cif,0.546
5750233.cif,-0.1978
5749969.cif,0.0764
5750142.cif,0.1154
5750046.cif,0.7222
5750143.cif,-0.9316
5750234.cif,1.0768
5750047.cif,0.1282
5750048.cif,-0.0022
5750049.cif,1.6312
5750050.cif,-0.2552
5750144.cif,0.2219
5750051.cif,-0.2591
5750235.cif,-0.5242
5749970.cif,0.1356
5750052.cif,0.199
5750236.cif,0.5619
5750053.cif,-0.3822
5750237.cif,0.1367
5750238.cif,-0.3968
5750054.cif,-0.414
5750239.cif,0.4488
5750333.cif,1.4108
5750145.cif,1.509
5750240.cif,-1.1411
5750146.cif,0.318
5750147.cif,-0.1604
5750241.cif,-0.781
5750055.cif,0.6739
5750148.cif,-0.5046
5750149.cif,0.0167
5750150.cif,0.0928
5750151.cif,-0.5777
5750152.cif,-1.076
5750056.cif,-0.0456
5750242.cif,-0.3856
5750057.cif,-0.3437
5750153.cif,1.1292
5750154.cif,-1.2008
5750155.cif,1.9165
5750058.cif,0.1915
5750156.cif,-1.1152
5750059.cif,0.2176
5750157.cif,0.165
5750060.cif,0.5623
5750061.cif,1.4464
5750158.cif,-0.2388
5749979.cif,0.7599
5750159.cif,-1.1322
5750062.cif,0.8041
5750064.cif,-0.4882
5750511.cif,0.1327
5750160.cif,0.0802
5750161.cif,-0.1273
5750070.cif,0.5496
5750243.cif,0.1829
5750244.cif,0.9102
5750392.cif,0.9289
5750071.cif,-0.0289
5749980.cif,0.5635
5750162.cif,-0.0594
5750163.cif,-0.5285
5750075.cif,1.6821
5750245.cif,0.0112
5750077.cif,0.1507
5750217.cif,-0.0341
5750078.cif,0.5973
5750164.cif,0.2143
5750246.cif,0.3317
5750165.cif,-0.573
5750166.cif,-0.7992
5750247.cif,0.1461
5750167.cif,-0.2158
5750086.cif,0.8968
5750335.cif,0.9377
5750087.cif,0.8067
5750248.cif,-1.113
5750168.cif,0.2033
5750169.cif,0.3855
5750170.cif,0.592
5750089.cif,0.0653
5750090.cif,-1.0886
5750171.cif,0.3339
5750172.cif,1.5877
5750173.cif,-0.5289
5750174.cif,-1.4831
5750091.cif,0.2699
5750249.cif,0.2133
5750092.cif,-0.5052
5750175.cif,0.8223
5750176.cif,0.5367
5750177.cif,-0.4406
5750178.cif,1.7399
5750393.cif,-0.3978
5750250.cif,0.3565
5750093.cif,0.0725
5750179.cif,-0.1809
5750180.cif,-0.4364
5750181.cif,-0.4572
5750094.cif,-0.358
5750095.cif,-0.0736
5750251.cif,-0.347
5750252.cif,1.2852
5751276.cif,-0.4925
5750182.cif,0.7645
5750253.cif,-1.0454
5750336.cif,-1.1888
5750254.cif,-0.1771
5750255.cif,-0.3366
5750183.cif,0.0434
5750256.cif,0.3141
5750257.cif,-0.5268
5750337.cif,-0.3987
5750184.cif,-0.5225
5750185.cif,-0.0414
5750186.cif,1.4395
5750258.cif,0.5587
5750188.cif,0.3871
5750332.cif,0.7715
5750422.cif,0.6381
5750224.cif,-1.203
5750334.cif,-0.5696
5750259.cif,-0.3786
5750338.cif,2.9093
5750339.cif,-0.0794
5750395.cif,1.197
5750397.cif,0.1341
5750779.cif,-0.5652
5750461.cif,1.1447
5750340.cif,0.3362
5750341.cif,-0.3201
5750342.cif,0.9364
5750343.cif,0.3787
5750344.cif,-0.0241
5750462.cif,0.1514
5750745.cif,-0.5243
5750463.cif,0.5826
5750464.cif,-0.2348
5750465.cif,1.5462
5750466.cif,0.54
5750467.cif,0.5191
5750345.cif,-0.5169
5750468.cif,0.5404
5750469.cif,-0.1416
5750346.cif,0.0618
5750260.cif,1.0024
5751018.cif,-0.1907
5750347.cif,0.3334
5750348.cif,-0.6144
5750261.cif,-0.0949
5750262.cif,-0.5387
5750349.cif,-1.0637
5750350.cif,-0.4754
5750263.cif,-1.1069
5750329.cif,0.0403
5750672.cif,0.1253
5750264.cif,0.2723
5750331.cif,0.8811
5750387.cif,-0.4611
5750509.cif,0.2036
5750784.cif,0.6206
5750272.cif,0.3211
5750510.cif,0.8931
5750274.cif,0.7456
5750351.cif,1.0659
5750275.cif,-0.5538
5750276.cif,0.2364
5750352.cif,1.7766
5750277.cif,-0.4988
5750278.cif,-0.3148
5750470.cif,1.1609
5750353.cif,0.3709
5750279.cif,-0.5674
5750280.cif,1.179
5750471.cif,0.4955
5750472.cif,-0.36
5750354.cif,0.6099
5750355.cif,0.1898
5750473.cif,-1.3099
5750474.cif,-0.923
5750475.cif,0.6272
5750476.cif,-0.5938
5750477.cif,-0.6373
5750356.cif,0.0861
5751021.cif,0.115
5750585.cif,-0.0463
5750478.cif,0.2931
5750479.cif,-1.0993
5750480.cif,-0.4277
5750586.cif,-0.0462
5750357.cif,0.4271
5750481.cif,-0.1878
5750588.cif,1.3343
5750482.cif,-0.0691
5750483.cif,-0.7923
5750484.cif,-0.8337
5750485.cif,1.6307
5750358.cif,0.0082
5750359.cif,0.735
5750486.cif,0.846
5750487.cif,0.1874
5750488.cif,-0.1383
5750786.cif,-0.1254
5750360.cif,0.0279
5750489.cif,-0.2853
5750490.cif,-0.974
5750361.cif,0.6202
5750491.cif,-1.1546
5750746.cif,-0.3011
5750362.cif,0.0681
5750589.cif,-0.988
5750492.cif,-0.1504
5750591.cif,0.3701
5750593.cif,-0.4874
5750596.cif,-0.6444
5750363.cif,0.4389
5751043.cif,0.1672
5750398.cif,0.476
5750399.cif,0.3107
5750493.cif,0.0383
5750597.cif,-0.6335
5750512.cif,-0.0309
5750513.cif,-0.8054
5750673.cif,-0.0697
5750514.cif,0.7085
5750403.cif,0.6068
5750674.cif,-0.2855
5750515.cif,0.2914
5750516.cif,0.1463
5750650.cif,0.8385
5750651.cif,0.491
5750652.cif,-0.9011
5750653.cif,-0.5975
5750494.cif,0.4394
5750654.cif,0.1147
5750655.cif,0.7936
5750656.cif,-1.4824
5750657.cif,0.237
5750787.cif,0.3732
5750659.cif,0.5613
5750660.cif,-0.0484
5750364.cif,0.078
5750365.cif,0.9682
5750497.cif,0.2907
5750498.cif,-0.5035
5750661.cif,0.9757
5750662.cif,0.508
5750499.cif,1.1473
5750663.cif,0.4036
5750788.cif,-1.2374
5750789.cif,-0.414
5750867.cif,0.0976
5750790.cif,-0.9937
5750664.cif,0.2287
5750665.cif,0.2378
5750791.cif,0.1976
5750666.cif,0.2328
5750667.cif,-1.0403
5750501.cif,1.428
5750366.cif,0.0428
5750517.cif,-0.3038
5750675.cif,1.0108
5750676.cif,0.7946
5750668.cif,-0.673
5750669.cif,-0.1652
5750502.cif,0.6857
5750503.cif,1.0355
5750792.cif,1.2556
5750793.cif,1.101
5750670.cif,0.4832
5750504.cif,1.028
5750794.cif,0.5564
5750671.cif,1.5184
5750953.cif,0.5372
5750505.cif,0.9608
5751058.cif,0.266
5750732.cif,0.3979
5750506.cif,0.8338
5750795.cif,-0.0153
5750954.cif,0.2381
5750796.cif,0.0691
5750868.cif,0.4233
5750797.cif,-0.684
5750798.cif,-0.3774
5750869.cif,-0.9758
5750677.cif,1.2456
5750870.cif,-0.0802
5750508.cif,0.1053
5750678.cif,-0.2665
5750799.cif,-1.1591
5750679.cif,0.3265
5750680.cif,0.7674
5750681.cif,0.2813
5750682.cif,0.3446
5750683.cif,0.8947
5750800.cif,-0.0447
5750801.cif,0.2046
5750684.cif,0.3329
5750802.cif,-0.7916
5750803.cif,-0.1614
5750685.cif,0.5387
5750804.cif,-0.3827
5750686.cif,0.8503
5750805.cif,0.6779
5750687.cif,-0.1584
5750806.cif,-0.23
5750807.cif,-0.2271
5750808.cif,0.9479
5750915.cif,0.8893
5750688.cif,0.7866
5750809.cif,0.7921
5750810.cif,1.3812
5750811.cif,-0.7341
5750812.cif,0.72
5750813.cif,3.0806
5750814.cif,0.5673
5750690.cif,0.2242
5750815.cif,-0.3039
5750691.cif,0.4961
5750692.cif,0.2968
5750816.cif,-0.5148
5751023.cif,-0.0913
5751173.cif,0.1757
5750817.cif,-0.1153
5750871.cif,0.2173
5750919.cif,0.2201
5750822.cif,-0.5295
5750701.cif,-0.494
5750872.cif,-0.0834
5750818.cif,1.2778
5750703.cif,0.37
5750819.cif,0.2556
5750704.cif,0.6836
5750820.cif,1.4004
5751024.cif,0.3739
5750705.cif,0.3475
5750706.cif,-0.117
5750873.cif,-0.1101
5750821.cif,-0.3664
5750874.cif,0.7473
5750875.cif,0.5655
5750823.cif,-0.7733
5750707.cif,-0.1309
5750824.cif,0.4028
5750876.cif,0.1812
5751025.cif,1.255
5751123.cif,3.1097
5750877.cif,0.202
5751059.cif,0.3112
5750878.cif,1.5424
5750879.cif,-0.4992
5750955.cif,0.136
5750880.cif,-1.0709
5750825.cif,1.4335
5750881.cif,-0.3696
5750882.cif,-0.8837
5750956.cif,0.6137
5750883.cif,0.2326
5750884.cif,0.9553
5750957.cif,-0.1253
5751061.cif,1.2218
5750885.cif,-0.6428
5750886.cif,2.0861
5750829.cif,0.3296
5750831.cif,0.3105
5750832.cif,0.5205
5750834.cif,0.0831
5750887.cif,0.0594
5750835.cif,-0.05
5750836.cif,-0.0091
5750888.cif,-0.5952
5750837.cif,1.3081
5750838.cif,-0.0126
5750889.cif,-0.1462
5750950.cif,0.2516
5750839.cif,-0.0356
5750890.cif,-0.3828
5751062.cif,0.0864
5750861.cif,0.009
5750747.cif,-0.2457
5750958.cif,-0.4179
5750862.cif,0.3702
5750863.cif,0.4095
5750891.cif,0.2531
5751064.cif,0.3938
5750959.cif,0.8097
5751065.cif,-0.5501
5751066.cif,-0.5434
5751067.cif,-0.7947
5750892.cif,1.3897
5751126.cif,0.3442
5750960.cif,2.2242
5751068.cif,-1.2128
5750961.cif,0.5795
5751069.cif,-0.2805
5751070.cif,-0.7716
5751262.cif,0.974
5751071.cif,0.3778
5751072.cif,0.1481
5751073.cif,1.6764
5751188.cif,1.1206
5751074.cif,-1.0141
5750893.cif,0.0754
5751075.cif,-0.9019
5750962.cif,1.1285
5751189.cif,0.3192
5751211.cif,0.045
5751076.cif,-0.1932
5751077.cif,-0.2138
5751336.cif,0.9006
5751078.cif,-0.3381
5751079.cif,-0.2901
5751080.cif,-0.1814
5751081.cif,-0.0894
5751341.cif,0.1421
5750963.cif,0.0865
5750964.cif,-0.9191
5750965.cif,-0.2844
5750966.cif,-0.0379
5750967.cif,0.0516
5750968.cif,-0.1573
5750971.cif,1.1636
5751082.cif,0.0928
5751083.cif,0.5587
5750972.cif,0.1174
5750973.cif,1.1125
5751190.cif,0.3112
5751191.cif,-0.3887
5751084.cif,-1.2065
5750975.cif,1.1371
5751086.cif,-0.0314
5751088.cif,1.1108
5750976.cif,0.3391
5751192.cif,-0.3034
5751089.cif,1.5175
5751090.cif,-0.4705
5751091.cif,0.1833
5751092.cif,-0.2594
5751232.cif,0.3636
5751212.cif,0.0906
5751093.cif,-1.4191
5751213.cif,1.3373
5750977.cif,-0.0381
5751094.cif,-0.4971
5751095.cif,-0.5548
5751096.cif,-0.0726
5751193.cif,0.5099
5751097.cif,-0.766
5751346.cif,-0.1182
5751098.cif,-0.073
5750978.cif,0.5894
5750898.cif,0.6843
5751128.cif,1.8569
5751099.cif,-0.9484
5751100.cif,0.4641
5750979.cif,0.4412
5751101.cif,0.4847
5750980.cif,-0.4835
5750899.cif,0.2824
5751102.cif,-0.6881
5751195.cif,-0.1786
5750982.cif,0.1858
5751103.cif,0.1501
5750987.cif,-0.0865
5750989.cif,-0.5543
5751130.cif,-0.3549
5751196.cif,-0.8158
5751104.cif,-1.5342
5751197.cif,0.4209
5750994.cif,-0.1338
5751106.cif,-0.4635
5751278.cif,0.4892
5751199.cif,0.6468
5751132.cif,-1.1965
5751214.cif,0.5677
5750996.cif,0.8237
5751133.cif,1.1455
5751134.cif,-0.9512
5751108.cif,0.7184
5751111.cif,-0.5197
5751027.cif,0.2157
5751347.cif,-0.4989
5751112.cif,-0.0314
5751028.cif,0.0912
5751029.cif,1.4339
5751215.cif,1.4222
5751135.cif,0.0562
5751216.cif,0.0712
5754424.cif,-0.5462
5754426.cif,-0.398
5754429.cif,-0.0439
5754525.cif,-2.171
5754529.cif,-1.3408
5756556.cif,-0.4814
5756562.cif,-0.4263
5756902.cif,-0.0502
5756672.cif,-0.9961
5756913.cif,-0.1824
5756915.cif,-1.261
5756916.cif,-0.6427
5756918.cif,-0.4432
5756922.cif,-1.0317
5756928.cif,-0.0287
5757070.cif,-1.4338
5756940.cif,-1.1655
5756950.cif,-1.3792
5756954.cif,-0.1659
5756971.cif,-1.0631
5756979.cif,-0.1173
5756983.cif,-0.9116
5757078.cif,-0.9504
5911470.cif,-1.5312
5757562.cif,-0.9241
5757079.cif,-0.3192
5757082.cif,-0.9461
5757122.cif,-0.7171
5757123.cif,-1.1063
5757141.cif,-0.8297
5757190.cif,0.0367
5757398.cif,-0.0696
5757399.cif,-1.0191
5757403.cif,-0.7906
5757219.cif,-1.5082
5757226.cif,-0.2509
5757257.cif,-1.0184
5757260.cif,-0.7512
5757277.cif,-0.0546
5757302.cif,-1.637
5757318.cif,-0.4833
5763363.cif,-0.9746
5757609.cif,-0.2532
5757612.cif,-1.6433
5757613.cif,-0.6892
5757615.cif,-0.0157
5757624.cif,-0.9943
5757633.cif,-1.5255
5757635.cif,-0.9612
5757648.cif,-0.2802
5757415.cif,-0.3942
5757437.cif,-0.2336
5757452.cif,-1.1789
5757477.cif,-0.9987
5757528.cif,-1.1251
5757721.cif,-1.0034
5757757.cif,-0.8456
5757794.cif,-0.4419
5757805.cif,-0.1662
5757806.cif,-1.2402
5757809.cif,-0.5626
5758036.cif,-1.8369
5757825.cif,-1.078
5757843.cif,-0.581
5758044.cif,-0.8924
5757879.cif,-1.1796
5757883.cif,-1.0333
5757884.cif,-0.8731
5757903.cif,-1.5108
5757905.cif,-0.4222
5757910.cif,-0.9864
5757923.cif,-1.0614
5758061.cif,-0.9599
5757936.cif,-0.6076
5757943.cif,-1.0607
5757948.cif,-0.09
5757949.cif,-1.5183
5757968.cif,-0.9182
5758114.cif,-1.0534
5758171.cif,-0.136
5758181.cif,-1.4938
5758280.cif,-1.4536
5758294.cif,-1.0437
5758297.cif,-1.127
5758298.cif,-0.5796
5758299.cif,-0.9889
5758305.cif,-1.0013
5758312.cif,-1.2781
5758313.cif,-1.2244
5758315.cif,-1.5128
5758318.cif,-1.5444
5758319.cif,-1.2224
5758320.cif,-1.2357
5758322.cif,-0.2035
5758325.cif,-1.204
5758334.cif,-0.2189
5758336.cif,-0.2472
5758420.cif,-0.8606
5758350.cif,-0.8832
5758421.cif,-0.1483
5758355.cif,-0.48
5758363.cif,-0.5429
5758429.cif,-0.567
5758641.cif,-3.2824
5758643.cif,-2.0336
5758644.cif,-1.5711
5758645.cif,-0.6496
5758810.cif,-3.5505
5758811.cif,-2.1905
5758812.cif,-2.468
5758646.cif,-2.4133
5758647.cif,-1.395
5758648.cif,-2.5479
5758650.cif,-1.6404
5759100.cif,-1.3741
5758830.cif,-2.5473
5758653.cif,-0.4798
5758833.cif,-1.6864
5758654.cif,-0.5461
5758836.cif,-2.4305
5758837.cif,-2.1133
5758838.cif,-2.268
5759105.cif,-1.7127
5759112.cif,-3.5565
5758846.cif,-2.458
5759313.cif,-1.3133
5759314.cif,-1.396
5759116.cif,-2.358
5758851.cif,-2.4123
5758859.cif,-2.1401
5759315.cif,-2.2572
5759122.cif,-2.4305
5759124.cif,-2.474
5758867.cif,-1.3744
5759131.cif,-0.4704
5758870.cif,-2.3363
5759132.cif,-2.2102
5759319.cif,-2.1914
5759320.cif,-1.3132
5758875.cif,-2.3061
5759133.cif,-1.6725
5758878.cif,-1.5263
5788962.cif,-2.4305
5759323.cif,-3.7111
5759134.cif,-1.4919
5758884.cif,-1.4926
5758889.cif,-0.6511
5758893.cif,-1.6868
5758896.cif,-2.2003
5759137.cif,-1.6163
5759140.cif,-2.273
5759145.cif,-1.1984
5759146.cif,-1.0953
5759324.cif,-1.6705
5759325.cif,-3.4533
5759151.cif,-2.4739
5765622.cif,0.5453
5765623.cif,-0.2189
5765624.cif,-0.2509
5765625.cif,0.1731
5765626.cif,0.4464
5765627.cif,0.006
5765899.cif,-0.2547
5765628.cif,-0.3861
5765901.cif,0.2913
5765629.cif,0.1
5765630.cif,0.2341
5765903.cif,0.1416
5765631.cif,-0.2106
5765632.cif,0.3491
5765633.cif,0.2408
5765634.cif,0.235
5765635.cif,0.0691
5765636.cif,0.1329
5765637.cif,0.2855
5765638.cif,-1.348
5765639.cif,0.5587
5765640.cif,0.2176
5765904.cif,0.1126
5765905.cif,-0.1161
5765641.cif,-0.0163
5765642.cif,-0.158
5765643.cif,0.0355
5765644.cif,0.1641
5765645.cif,0.255
5765906.cif,-0.0382
5765646.cif,-0.1196
5765647.cif,-0.3176
5765648.cif,0.0936
5765649.cif,0.335
5765907.cif,-0.0784
5765908.cif,0.2785
5765651.cif,0.2086
5765652.cif,0.011
5765909.cif,0.2167
5765653.cif,-1.3429
5765654.cif,0.0775
5765655.cif,0.2162
5765656.cif,-0.1867
5765657.cif,-0.2532
5765910.cif,0.2802
5765911.cif,-0.0605
5765658.cif,-0.5965
5765659.cif,0.0013
5765660.cif,0.3572
5765661.cif,-0.0416
5765662.cif,-0.0446
5765913.cif,-0.382
5766001.cif,-0.2008
5765664.cif,-0.4166
5765667.cif,-0.2392
5765671.cif,-0.1731
5765674.cif,0.2562
5765675.cif,-0.2405
5765676.cif,-0.0513
5765677.cif,-0.5036
5765678.cif,-0.2472
5765679.cif,0.0516
5765680.cif,-0.0862
5765681.cif,-0.3159
5765400.cif,-0.3541
5765682.cif,0.4905
5765683.cif,-0.6093
5765684.cif,0.1048
5765685.cif,-0.1824
5765686.cif,0.0339
5766003.cif,-0.0654
5765687.cif,-0.2165
5766004.cif,-0.1288
5765689.cif,0.4181
5765690.cif,-0.0265
5765691.cif,0.0261
5765695.cif,0.2413
5765697.cif,-0.0695
5765699.cif,0.1658
5765700.cif,0.2888
5765701.cif,0.2971
5765703.cif,-0.2653
5765705.cif,0.0335
5765706.cif,0.0365
5765709.cif,0.0634
5766009.cif,-0.1149
5765713.cif,-1.3331
5765716.cif,-0.3674
5765718.cif,0.106
5765721.cif,-0.5087
5765722.cif,-0.0203
5765723.cif,0.0781
5765724.cif,-0.0667
5766015.cif,0.1817
5766026.cif,0.4451
5765727.cif,-0.043
5765728.cif,0.1997
5765730.cif,0.1549
5766030.cif,-0.0545
